oftic,TICKER,CUSIP,CNAME,STATPERS,MEASURE,FPI,MEANEST,STDEV,FPEDATS,ACTUAL,ANNDATS_ACT
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-03-17,EPS,6,0.75,0.01,2011-05-31,0.73,2011-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-04-14,EPS,6,0.76,0.02,2011-05-31,0.73,2011-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-05-19,EPS,6,0.77,0.02,2011-05-31,0.73,2011-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-06-16,EPS,6,1.09,0.03,2011-08-31,1.08,2011-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-07-14,EPS,6,1.1,0.03,2011-08-31,1.08,2011-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-08-18,EPS,6,1.09,0.03,2011-08-31,1.08,2011-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-09-15,EPS,6,1.09,0.03,2011-08-31,1.08,2011-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-10-20,EPS,6,0.79,0.02,2011-11-30,0.8,2011-12-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-11-17,EPS,6,0.79,0.02,2011-11-30,0.8,2011-12-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2011-12-15,EPS,6,0.88,0.02,2012-02-29,0.9,2012-02-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-01-19,EPS,6,0.87,0.02,2012-02-29,0.9,2012-02-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-02-16,EPS,6,0.87,0.02,2012-02-29,0.9,2012-02-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-03-15,EPS,6,0.87,0.02,2012-05-31,0.88,2012-05-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-04-19,EPS,6,0.87,0.02,2012-05-31,0.88,2012-05-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-05-17,EPS,6,0.87,0.02,2012-05-31,0.88,2012-05-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-06-14,EPS,6,1.29,0.04,2012-08-31,1.39,2012-10-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-07-19,EPS,6,1.3,0.03,2012-08-31,1.39,2012-10-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-08-16,EPS,6,1.3,0.03,2012-08-31,1.39,2012-10-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-09-20,EPS,6,1.3,0.03,2012-08-31,1.39,2012-10-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-10-18,EPS,6,0.93,0.02,2012-11-30,0.95,2012-12-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-11-15,EPS,6,0.93,0.02,2012-11-30,0.95,2012-12-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2012-12-20,EPS,6,1.06,0.02,2013-02-28,1.1,2013-03-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-01-17,EPS,6,1.06,0.02,2013-02-28,1.1,2013-03-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-02-14,EPS,6,1.06,0.02,2013-02-28,1.1,2013-03-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-03-14,EPS,6,1.03,0.02,2013-05-31,1.04,2013-05-30
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-04-18,EPS,6,1.03,0.02,2013-05-31,1.04,2013-05-30
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-05-16,EPS,6,1.03,0.02,2013-05-31,1.04,2013-05-30
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-06-20,EPS,6,1.46,0.04,2013-08-31,1.4,2013-10-09
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-07-18,EPS,6,1.46,0.04,2013-08-31,1.4,2013-10-09
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-08-15,EPS,6,1.46,0.03,2013-08-31,1.4,2013-10-09
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-09-19,EPS,6,1.46,0.03,2013-08-31,1.4,2013-10-09
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-10-17,EPS,6,1.03,0.02,2013-11-30,0.96,2013-12-11
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-11-14,EPS,6,1.03,0.02,2013-11-30,0.96,2013-12-11
COST,CCS1,22160K10,COSTCO WHOLESALE,2013-12-19,EPS,6,1.18,0.02,2014-02-28,1.05,2014-03-06
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-01-16,EPS,6,1.17,0.02,2014-02-28,1.05,2014-03-06
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-02-20,EPS,6,1.17,0.03,2014-02-28,1.05,2014-03-06
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-03-20,EPS,6,1.09,0.03,2014-05-31,1.07,2014-05-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-04-17,EPS,6,1.09,0.03,2014-05-31,1.07,2014-05-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-05-15,EPS,6,1.09,0.03,2014-05-31,1.07,2014-05-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-06-19,EPS,6,1.51,0.03,2014-08-31,1.58,2014-10-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-07-17,EPS,6,1.51,0.03,2014-08-31,1.58,2014-10-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-08-14,EPS,6,1.51,0.03,2014-08-31,1.58,2014-10-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-09-18,EPS,6,1.52,0.03,2014-08-31,1.58,2014-10-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-10-16,EPS,6,1.08,0.03,2014-11-30,1.12,2014-12-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-11-20,EPS,6,1.08,0.03,2014-11-30,1.12,2014-12-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2014-12-18,EPS,6,1.18,0.02,2015-02-28,1.25,2015-03-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-01-15,EPS,6,1.18,0.02,2015-02-28,1.25,2015-03-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-02-19,EPS,6,1.18,0.03,2015-02-28,1.25,2015-03-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-03-19,EPS,6,1.17,0.02,2015-05-31,1.17,2015-05-27
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-04-16,EPS,6,1.17,0.03,2015-05-31,1.17,2015-05-27
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-05-14,EPS,6,1.16,0.03,2015-05-31,1.17,2015-05-27
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-06-18,EPS,6,1.66,0.03,2015-08-31,1.73,2015-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-07-16,EPS,6,1.66,0.03,2015-08-31,1.73,2015-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-08-20,EPS,6,1.66,0.03,2015-08-31,1.73,2015-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-09-17,EPS,6,1.66,0.03,2015-08-31,1.73,2015-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-10-15,EPS,6,1.16,0.03,2015-11-30,1.09,2015-12-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-11-19,EPS,6,1.16,0.02,2015-11-30,1.09,2015-12-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2015-12-17,EPS,6,1.3,0.04,2016-02-29,1.24,2016-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-01-14,EPS,6,1.3,0.04,2016-02-29,1.24,2016-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-02-18,EPS,6,1.28,0.04,2016-02-29,1.24,2016-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-03-17,EPS,6,1.25,0.02,2016-05-31,1.24,2016-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-04-14,EPS,6,1.24,0.03,2016-05-31,1.24,2016-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-05-19,EPS,6,1.23,0.04,2016-05-31,1.24,2016-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-06-16,EPS,6,1.74,0.04,2016-08-31,1.77,2016-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-07-14,EPS,6,1.74,0.04,2016-08-31,1.77,2016-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-08-18,EPS,6,1.74,0.04,2016-08-31,1.77,2016-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-09-15,EPS,6,1.73,0.04,2016-08-31,1.77,2016-09-29
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-10-20,EPS,6,1.2,0.05,2016-11-30,1.17,2016-12-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-11-17,EPS,6,1.2,0.04,2016-11-30,1.17,2016-12-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2016-12-15,EPS,6,1.35,0.03,2017-02-28,1.17,2017-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-01-19,EPS,6,1.35,0.03,2017-02-28,1.17,2017-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-02-16,EPS,6,1.36,0.02,2017-02-28,1.17,2017-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-03-16,EPS,6,1.31,0.05,2017-05-31,1.4,2017-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-04-20,EPS,6,1.31,0.04,2017-05-31,1.4,2017-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-05-18,EPS,6,1.31,0.04,2017-05-31,1.4,2017-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-06-15,EPS,6,1.99,0.05,2017-08-31,2.08,2017-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-07-20,EPS,6,1.99,0.05,2017-08-31,2.08,2017-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-08-17,EPS,6,2,0.05,2017-08-31,2.08,2017-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-09-14,EPS,6,2.01,0.05,2017-08-31,2.08,2017-10-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-10-19,EPS,6,1.32,0.04,2017-11-30,1.36,2017-12-14
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-11-16,EPS,6,1.32,0.04,2017-11-30,1.36,2017-12-14
COST,CCS1,22160K10,COSTCO WHOLESALE,2017-12-14,EPS,6,1.4,0.03,2018-02-28,1.42,2018-03-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-01-18,EPS,6,1.43,0.07,2018-02-28,1.42,2018-03-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-02-15,EPS,6,1.46,0.07,2018-02-28,1.42,2018-03-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-03-15,EPS,6,1.65,0.07,2018-05-31,1.7,2018-05-31
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-04-19,EPS,6,1.67,0.05,2018-05-31,1.7,2018-05-31
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-05-17,EPS,6,1.68,0.05,2018-05-31,1.7,2018-05-31
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-06-14,EPS,6,2.31,0.06,2018-08-31,2.36,2018-10-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-07-19,EPS,6,2.33,0.07,2018-08-31,2.36,2018-10-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-08-16,EPS,6,2.33,0.07,2018-08-31,2.36,2018-10-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-09-20,EPS,6,2.36,0.07,2018-08-31,2.36,2018-10-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-10-18,EPS,6,1.61,0.05,2018-11-30,1.61,2018-12-13
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-11-15,EPS,6,1.62,0.05,2018-11-30,1.61,2018-12-13
COST,CCS1,22160K10,COSTCO WHOLESALE,2018-12-20,EPS,6,1.69,0.06,2019-02-28,2.01,2019-03-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-01-17,EPS,6,1.7,0.05,2019-02-28,2.01,2019-03-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-02-14,EPS,6,1.69,0.05,2019-02-28,2.01,2019-03-07
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-03-14,EPS,6,1.82,0.06,2019-05-31,1.89,2019-05-30
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-04-18,EPS,6,1.82,0.06,2019-05-31,1.89,2019-05-30
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-05-16,EPS,6,1.82,0.06,2019-05-31,1.89,2019-05-30
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-06-20,EPS,6,2.53,0.04,2019-08-31,2.69,2019-10-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-07-18,EPS,6,2.53,0.04,2019-08-31,2.69,2019-10-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-08-15,EPS,6,2.53,0.03,2019-08-31,2.69,2019-10-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-09-19,EPS,6,2.54,0.05,2019-08-31,2.69,2019-10-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-10-17,EPS,6,1.71,0.04,2019-11-30,1.73,2019-12-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-11-14,EPS,6,1.71,0.04,2019-11-30,1.73,2019-12-12
COST,CCS1,22160K10,COSTCO WHOLESALE,2019-12-19,EPS,6,2.05,0.05,2020-02-29,2.1,2020-03-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-01-16,EPS,6,2.06,0.05,2020-02-29,2.1,2020-03-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-02-20,EPS,6,2.07,0.05,2020-02-29,2.1,2020-03-05
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-03-19,EPS,6,2.06,0.09,2020-05-31,1.89,2020-05-28
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-04-16,EPS,6,2.09,0.16,2020-05-31,1.89,2020-05-28
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-05-14,EPS,6,1.96,0.22,2020-05-31,1.89,2020-05-28
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-06-18,EPS,6,2.67,0.16,2020-08-31,3.04,2020-09-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-07-16,EPS,6,2.71,0.13,2020-08-31,3.04,2020-09-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-08-20,EPS,6,2.77,0.13,2020-08-31,3.04,2020-09-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-09-17,EPS,6,2.81,0.14,2020-08-31,3.04,2020-09-24
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-10-15,EPS,6,1.97,0.12,2020-11-30,2.3,2020-12-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-11-19,EPS,6,2,0.13,2020-11-30,2.3,2020-12-10
COST,CCS1,22160K10,COSTCO WHOLESALE,2020-12-17,EPS,6,2.4,0.12,2021-02-28,2.14,2021-03-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-01-14,EPS,6,2.41,0.12,2021-02-28,2.14,2021-03-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-02-18,EPS,6,2.44,0.14,2021-02-28,2.14,2021-03-04
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-03-18,EPS,6,2.23,0.14,2021-05-31,2.75,2021-05-27
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-04-15,EPS,6,2.25,0.16,2021-05-31,2.75,2021-05-27
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-05-20,EPS,6,2.32,0.19,2021-05-31,2.75,2021-05-27
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-06-17,EPS,6,3.36,0.15,2021-08-31,3.9,2021-09-23
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-07-15,EPS,6,3.41,0.15,2021-08-31,3.9,2021-09-23
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-08-19,EPS,6,3.48,0.14,2021-08-31,3.9,2021-09-23
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-09-16,EPS,6,3.55,0.14,2021-08-31,3.9,2021-09-23
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-10-14,EPS,6,2.54,0.1,2021-11-30,2.98,2021-12-09
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-11-18,EPS,6,2.61,0.12,2021-11-30,2.98,2021-12-09
COST,CCS1,22160K10,COSTCO WHOLESALE,2021-12-16,EPS,6,2.7,0.16,2022-02-28,2.92,2022-03-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-01-20,EPS,6,2.71,0.17,2022-02-28,2.92,2022-03-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-02-17,EPS,6,2.73,0.17,2022-02-28,2.92,2022-03-03
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-03-17,EPS,6,2.96,0.12,2022-05-31,3.17,2022-05-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-04-14,EPS,6,3,0.15,2022-05-31,3.17,2022-05-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-05-19,EPS,6,3.03,0.13,2022-05-31,3.17,2022-05-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-06-16,EPS,6,4.08,0.17,2022-08-31,4.2,2022-09-22
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-07-14,EPS,6,4.11,0.17,2022-08-31,4.2,2022-09-22
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-08-18,EPS,6,4.13,0.18,2022-08-31,4.2,2022-09-22
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-09-15,EPS,6,4.16,0.16,2022-08-31,4.2,2022-09-22
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-10-20,EPS,6,3.1,0.22,2022-11-30,3.1,2022-12-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-11-17,EPS,6,3.12,0.21,2022-11-30,3.1,2022-12-08
COST,CCS1,22160K10,COSTCO WHOLESALE,2022-12-15,EPS,6,3.22,0.11,2023-02-28,3.3,2023-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-01-19,EPS,6,3.21,0.1,2023-02-28,3.3,2023-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-02-16,EPS,6,3.21,0.11,2023-02-28,3.3,2023-03-02
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-03-16,EPS,6,3.35,0.11,2023-05-31,2.93,2023-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-04-20,EPS,6,3.34,0.11,2023-05-31,2.93,2023-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-05-18,EPS,6,3.3,0.11,2023-05-31,2.93,2023-05-25
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-06-15,EPS,6,4.78,0.21,2023-08-31,4.86,2023-09-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-07-20,EPS,6,4.78,0.2,2023-08-31,4.86,2023-09-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-08-17,EPS,6,4.79,0.18,2023-08-31,4.86,2023-09-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-09-14,EPS,6,4.8,0.18,2023-08-31,4.86,2023-09-26
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-10-19,EPS,6,3.41,0.14,2023-11-30,3.58,2023-12-14
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-11-16,EPS,6,3.41,0.13,2023-11-30,3.58,2023-12-14
COST,CCS1,22160K10,COSTCO WHOLESALE,2023-12-14,EPS,6,3.61,0.11,2024-02-29,3.92,2024-03-07
JPM,CHL,46625H10,JP MORGAN CHASE,2001-01-18,EPS,6,0.84,0.16,2001-03-31,0.7,2001-04-18
JPM,CHL,46625H10,JP MORGAN CHASE,2001-02-15,EPS,6,0.74,0.07,2001-03-31,0.7,2001-04-18
JPM,CHL,46625H10,JP MORGAN CHASE,2001-03-15,EPS,6,0.72,0.07,2001-03-31,0.7,2001-04-18
JPM,CHL,46625H10,JP MORGAN CHASE,2001-04-19,EPS,6,0.82,0.06,2001-06-30,0.64,2001-07-18
JPM,CHL,46625H10,JP MORGAN CHASE,2001-05-17,EPS,6,0.8,0.08,2001-06-30,0.64,2001-07-18
JPM,CHL,46625H10,JP MORGAN CHASE,2001-06-14,EPS,6,0.67,0.06,2001-06-30,0.64,2001-07-18
JPM,CHL,46625H10,JP MORGAN CHASE,2001-07-19,EPS,6,0.7,0.06,2001-09-30,0.51,2001-10-17
JPM,CHL,46625H10,JP MORGAN CHASE,2001-08-16,EPS,6,0.67,0.06,2001-09-30,0.51,2001-10-17
JPM,CHL,46625H10,JP MORGAN CHASE,2001-09-20,EPS,6,0.6,0.08,2001-09-30,0.51,2001-10-17
JPM,CHL,46625H10,JP MORGAN CHASE,2001-10-18,EPS,6,0.66,0.1,2001-12-31,0.12,2002-01-16
JPM,CHL,46625H10,JP MORGAN CHASE,2001-11-15,EPS,6,0.5,0.06,2001-12-31,0.12,2002-01-16
JPM,CHL,46625H10,JP MORGAN CHASE,2001-12-20,EPS,6,0.44,0.07,2001-12-31,0.12,2002-01-16
JPM,CHL,46625H10,JP MORGAN CHASE,2002-01-17,EPS,6,0.62,0.11,2002-03-31,0.57,2002-04-17
JPM,CHL,46625H10,JP MORGAN CHASE,2002-02-14,EPS,6,0.6,0.1,2002-03-31,0.57,2002-04-17
JPM,CHL,46625H10,JP MORGAN CHASE,2002-03-14,EPS,6,0.55,0.06,2002-03-31,0.57,2002-04-17
JPM,CHL,46625H10,JP MORGAN CHASE,2002-04-18,EPS,6,0.65,0.06,2002-06-30,0.58,2002-07-17
JPM,CHL,46625H10,JP MORGAN CHASE,2002-05-16,EPS,6,0.65,0.06,2002-06-30,0.58,2002-07-17
JPM,CHL,46625H10,JP MORGAN CHASE,2002-06-20,EPS,6,0.65,0.03,2002-06-30,0.58,2002-07-17
JPM,CHL,46625H10,JP MORGAN CHASE,2002-07-18,EPS,6,0.63,0.05,2002-09-30,0.16,2002-10-16
JPM,CHL,46625H10,JP MORGAN CHASE,2002-08-15,EPS,6,0.59,0.05,2002-09-30,0.16,2002-10-16
JPM,CHL,46625H10,JP MORGAN CHASE,2002-09-19,EPS,6,0.1,0.11,2002-09-30,0.16,2002-10-16
JPM,CHL,46625H10,JP MORGAN CHASE,2002-10-17,EPS,6,0.49,0.06,2002-12-31,-0.07,2003-01-22
JPM,CHL,46625H10,JP MORGAN CHASE,2002-11-14,EPS,6,0.35,0.17,2002-12-31,-0.07,2003-01-22
JPM,CHL,46625H10,JP MORGAN CHASE,2002-12-19,EPS,6,0.33,0.15,2002-12-31,-0.07,2003-01-22
JPM,CHL,46625H10,JP MORGAN CHASE,2003-01-16,EPS,6,-0.09,0.05,2002-12-31,-0.07,2003-01-22
JPM,CHL,46625H10,JP MORGAN CHASE,2003-02-20,EPS,6,0.48,0.04,2003-03-31,0.69,2003-04-16
JPM,CHL,46625H10,JP MORGAN CHASE,2003-03-20,EPS,6,0.48,0.03,2003-03-31,0.69,2003-04-16
JPM,CHL,46625H10,JP MORGAN CHASE,2003-04-17,EPS,6,0.54,0.04,2003-06-30,0.89,2003-07-16
JPM,CHL,46625H10,JP MORGAN CHASE,2003-05-15,EPS,6,0.54,0.04,2003-06-30,0.89,2003-07-16
JPM,CHL,46625H10,JP MORGAN CHASE,2003-06-19,EPS,6,0.57,0.06,2003-06-30,0.89,2003-07-16
JPM,CHL,46625H10,JP MORGAN CHASE,2003-07-17,EPS,6,0.67,0.09,2003-09-30,0.78,2003-10-22
JPM,CHL,46625H10,JP MORGAN CHASE,2003-08-14,EPS,6,0.7,0.07,2003-09-30,0.78,2003-10-22
JPM,CHL,46625H10,JP MORGAN CHASE,2003-09-18,EPS,6,0.7,0.06,2003-09-30,0.78,2003-10-22
JPM,CHL,46625H10,JP MORGAN CHASE,2003-10-16,EPS,6,0.76,0.05,2003-09-30,0.78,2003-10-22
JPM,CHL,46625H10,JP MORGAN CHASE,2003-11-20,EPS,6,0.74,0.05,2003-12-31,0.89,2004-01-21
JPM,CHL,46625H10,JP MORGAN CHASE,2003-12-18,EPS,6,0.75,0.04,2003-12-31,0.89,2004-01-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-01-15,EPS,6,0.77,0.03,2003-12-31,0.89,2004-01-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-02-19,EPS,6,0.82,0.05,2004-03-31,0.92,2004-04-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-03-18,EPS,6,0.82,0.05,2004-03-31,0.92,2004-04-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-04-15,EPS,6,0.86,0.06,2004-03-31,0.92,2004-04-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-05-20,EPS,6,0.83,0.05,2004-06-30,0.85,2004-07-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-06-17,EPS,6,0.83,0.05,2004-06-30,0.85,2004-07-21
JPM,CHL,46625H10,JP MORGAN CHASE,2004-07-15,EPS,6,0.83,0.03,2004-06-30,0.85,2004-07-21
JPM,CHL,46625H10,JPMORGAN CHASE,2004-08-19,EPS,6,0.76,0.04,2004-09-30,0.6,2004-10-20
JPM,CHL,46625H10,JPMORGAN CHASE,2004-09-16,EPS,6,0.76,0.04,2004-09-30,0.6,2004-10-20
JPM,CHL,46625H10,JPMORGAN CHASE,2004-10-14,EPS,6,0.75,0.05,2004-09-30,0.6,2004-10-20
JPM,CHL,46625H10,JPMORGAN CHASE,2004-11-18,EPS,6,0.71,0.02,2004-12-31,0.64,2005-01-19
JPM,CHL,46625H10,JPMORGAN CHASE,2004-12-16,EPS,6,0.68,0.03,2004-12-31,0.64,2005-01-19
JPM,CHL,46625H10,JPMORGAN CHASE,2005-01-20,EPS,6,0.71,0.05,2005-03-31,0.81,2005-04-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-02-17,EPS,6,0.71,0.04,2005-03-31,0.81,2005-04-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-03-17,EPS,6,0.7,0.04,2005-03-31,0.81,2005-04-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-04-14,EPS,6,0.69,0.04,2005-03-31,0.81,2005-04-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-05-19,EPS,6,0.71,0.04,2005-06-30,0.66,2005-07-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-06-16,EPS,6,0.65,0.05,2005-06-30,0.66,2005-07-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-07-14,EPS,6,0.64,0.04,2005-06-30,0.66,2005-07-20
JPM,CHL,46625H10,JPMORGAN CHASE,2005-08-18,EPS,6,0.71,0.03,2005-09-30,0.75,2005-10-19
JPM,CHL,46625H10,JPMORGAN CHASE,2005-09-15,EPS,6,0.71,0.03,2005-09-30,0.75,2005-10-19
JPM,CHL,46625H10,JPMORGAN CHASE,2005-10-20,EPS,6,0.74,0.04,2005-12-31,0.73,2006-01-18
JPM,CHL,46625H10,JPMORGAN CHASE,2005-11-17,EPS,6,0.72,0.04,2005-12-31,0.73,2006-01-18
JPM,CHL,46625H10,JPMORGAN CHASE,2005-12-15,EPS,6,0.73,0.04,2005-12-31,0.73,2006-01-18
JPM,CHL,46625H10,JPMORGAN CHASE,2006-01-19,EPS,6,0.82,0.05,2006-03-31,0.86,2006-04-19
