costat,curcdq,datafmt,indfmt,consol,tic,datadate,gvkey,conm,cusip,sic,fqtr,fyearq,rdq,atq,ceqq,cshoq,epspxq,ltq,niq,saleq,prclq
A,USD,STD,INDL,C,HON,2011-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2011,2011-10-21,39445.0000,11662.0000,773.4970,0.8800,27678.0000,862.0000,9298.0000,41.500000000000
A,USD,STD,INDL,C,HON,2011-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2011,2012-01-27,39808.0000,10806.0000,774.7000,-0.4000,28906.0000,-310.0000,9473.0000,41.220000000000
A,USD,STD,INDL,C,HON,2012-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2012,2012-04-20,40370.0000,11743.0000,779.1810,1.0600,28528.0000,823.0000,9307.0000,54.730000000000
A,USD,STD,INDL,C,HON,2012-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2012,2012-07-18,40174.0000,11993.0000,780.5690,1.1500,28091.0000,902.0000,9435.0000,52.210000000000
A,USD,STD,INDL,C,HON,2014-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2014,2014-04-17,45777.0000,17927.0000,783.1200,1.3000,27558.0000,1017.0000,9679.0000,88.120000000000
A,USD,STD,INDL,C,HON,2014-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2014,2014-07-18,46596.0000,18696.0000,782.5440,1.4000,27590.0000,1099.0000,10253.0000,89.963100000000
A,USD,STD,INDL,C,HON,2014-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2014,2014-10-17,46181.0000,18937.0000,782.8100,1.4900,26914.0000,1167.0000,10108.0000,90.180000000000
A,USD,STD,INDL,C,HON,2016-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2016,2017-01-27,54146.0000,19369.0000,760.8000,1.3600,34596.0000,1034.0000,9985.0000,105.247500000000
A,USD,STD,INDL,C,HON,2017-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2017,2017-04-21,54779.0000,20323.0000,762.3380,1.7400,34301.0000,1326.0000,9492.0000,115.560000000000
A,USD,STD,INDL,C,HON,2017-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2017,2017-07-21,55668.0000,20425.0000,760.5690,1.8200,35115.0000,1392.0000,10078.0000,122.402000000000
A,USD,STD,INDL,C,HON,2017-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2017,2017-10-20,56768.0000,21074.0000,761.8230,1.7600,35537.0000,1346.0000,10121.0000,133.200000000000
A,USD,STD,INDL,C,HON,2018-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2018,2019-02-01,57773.0000,18180.0000,729.6000,2.3400,39408.0000,1721.0000,9729.0000,123.480000000000
A,USD,STD,INDL,C,HON,2019-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2019,2019-04-18,58560.0000,18767.0000,727.7420,1.9400,39597.0000,1416.0000,8884.0000,129.070000000000
A,USD,STD,INDL,C,HON,2019-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2019,2019-07-18,57750.0000,17870.0000,719.5080,2.1300,39683.0000,1541.0000,9243.0000,159.210000000000
A,USD,STD,INDL,C,HON,2019-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2019,2019-10-17,60104.0000,18109.0000,714.5330,2.2600,41791.0000,1624.0000,9086.0000,154.910000000000
A,USD,STD,INDL,C,HON,2021-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2021,2022-02-03,64470.0000,18569.0000,684.8000,2.0700,45221.0000,1428.0000,8657.0000,198.100000000000
A,USD,STD,INDL,C,HON,2022-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2022,2022-04-29,63352.0000,18365.0000,680.7330,1.6600,44294.0000,1134.0000,8376.0000,174.420000000000
A,USD,STD,INDL,C,HON,2022-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2022,2022-07-28,62258.0000,17541.0000,673.6920,1.8600,44061.0000,1261.0000,8953.0000,170.180000000000
A,USD,STD,INDL,C,HON,2022-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2022,2022-10-27,60287.0000,17707.0000,672.3220,2.3000,41950.0000,1552.0000,8951.0000,166.630000000000
A,USD,STD,INDL,C,AXP,2002-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2002,2002-07-22,145897.0000,13290.0000,1332.0000,0.5200,132607.0000,683.0000,6212.0000,34.530000000000
A,USD,STD,INDL,C,AXP,2002-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2002,2002-10-28,145333.0000,13978.0000,1325.0000,0.5200,131355.0000,687.0000,6096.0000,26.920000000000
A,USD,STD,INDL,C,AXP,2002-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2002,2003-01-27,157253.0000,13861.0000,1305.0000,0.5200,143392.0000,683.0000,6394.0000,26.550000000000
A,USD,STD,INDL,C,AXP,2003-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2003,2003-04-24,153471.0000,14069.0000,1298.0000,0.5300,139402.0000,692.0000,6213.0000,30.900000000000
A,USD,STD,INDL,C,AXP,2003-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2003,2003-07-28,159043.0000,14492.0000,1286.0000,0.5900,144551.0000,762.0000,6529.0000,32.860000000000
A,USD,STD,INDL,C,AXP,2003-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2003,2003-10-27,163963.0000,14835.0000,1285.0000,0.6000,149128.0000,770.0000,6588.0000,41.040000000000
A,USD,STD,INDL,C,AXP,2003-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2003,2004-01-26,175001.0000,15323.0000,1284.0000,0.6100,159678.0000,763.0000,7248.0000,43.530000000000
A,USD,STD,INDL,C,AXP,2004-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2004,2004-04-22,178096.0000,15733.0000,1281.0000,0.6800,162363.0000,794.0000,7088.0000,47.430000000000
A,USD,STD,INDL,C,AXP,2004-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2004,2004-07-26,179185.0000,15158.0000,1267.0000,0.3600,164027.0000,876.0000,3861.0000,47.320000000000
A,USD,STD,INDL,C,AXP,2005-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2005,2005-10-24,108824.0000,9902.0000,1239.0000,0.7000,98922.0000,1030.0000,6335.0000,52.300000000000
A,USD,STD,INDL,C,AXP,2005-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2005,2006-01-23,113960.0000,10549.0000,1241.0000,0.6100,103411.0000,745.0000,6733.0000,46.590000000000
A,USD,STD,INDL,C,AXP,2006-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2006,2006-04-24,110065.0000,10605.0000,1233.0000,0.7100,99460.0000,873.0000,6720.0000,51.050000000000
A,USD,STD,INDL,C,AXP,2006-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2006,2006-07-24,117281.0000,10475.0000,1216.0000,0.7400,106806.0000,945.0000,6734.0000,50.920000000000
A,USD,STD,INDL,C,AXP,2009-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2009,2009-10-22,120445.0000,13943.0000,1189.0000,0.5400,106502.0000,640.0000,6559.0000,22.000000000000
A,USD,STD,INDL,C,AXP,2009-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2009,2010-01-21,124088.0000,14406.0000,1192.0000,0.5900,109682.0000,716.0000,7051.0000,31.690000000000
A,USD,STD,INDL,C,ABT,1999-12-31,001078,ABBOTT LABORATORIES,002824100,3845,4,1999,2000-01-18,14471.0440,7427.5950,1547.0200,0.4300,7043.4490,664.0020,3467.9360,27.937500000000
A,USD,STD,INDL,C,ABT,2000-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2000,2000-04-11,14960.9230,7873.5670,1549.1320,0.4500,7087.3560,692.9570,3353.1780,29.375000000000
A,USD,STD,INDL,C,ABT,2000-06-30,001078,ABBOTT LABORATORIES,002824100,3845,2,2000,2000-07-12,14964.0810,8184.3940,1549.9310,0.4400,6779.6870,685.2020,3370.1530,35.375000000000
A,USD,STD,INDL,C,ABT,2000-09-30,001078,ABBOTT LABORATORIES,002824100,3845,3,2000,2000-10-10,14980.1610,8313.6610,1546.4280,0.4200,6666.5000,654.4190,3317.8950,39.312500000000
A,USD,STD,INDL,C,ABT,2000-12-31,001078,ABBOTT LABORATORIES,002824100,3845,4,2000,2001-01-15,15283.2540,8570.9060,1545.9340,0.4900,6712.3480,753.3990,3704.6900,45.437500000000
A,USD,STD,INDL,C,ABT,2001-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2001,2001-04-12,21978.5250,8099.4940,1548.2550,-0.1400,13879.0310,-223.6130,3559.8800,42.000000000000
A,USD,STD,INDL,C,ABT,2009-12-31,001078,ABBOTT LABORATORIES,002824100,3845,4,2009,2010-01-27,52416.6230,22855.6270,1551.1680,0.9900,29517.8940,1538.7290,8790.1270,48.410000000000
A,USD,STD,INDL,C,ABT,2010-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2010,2010-04-21,53358.6220,20860.0990,1543.5650,0.6500,32346.2820,1003.0150,7698.3540,52.210000000000
A,USD,STD,INDL,C,ABT,2010-06-30,001078,ABBOTT LABORATORIES,002824100,3845,2,2010,2010-07-21,53381.4020,19911.7090,1544.0290,0.8300,33386.7680,1291.6500,8826.0140,45.260000000000
A,USD,STD,INDL,C,ABT,2012-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2012,2012-04-18,62415.8010,25453.6910,1573.3920,0.2200,36872.3670,1242.1240,5283.6850,53.960000000000
A,USD,STD,INDL,C,ABT,2012-06-30,001078,ABBOTT LABORATORIES,002824100,3845,2,2012,2012-07-18,61859.7900,24486.9600,1569.3340,0.2600,37287.3050,1724.6120,5313.2970,59.040000000000
A,USD,STD,INDL,C,ABT,2012-09-30,001078,ABBOTT LABORATORIES,002824100,3845,3,2012,2012-10-17,63257.7380,27014.1750,1580.6680,0.2100,36153.3970,1942.8030,5264.7870,63.510000000000
A,USD,STD,INDL,C,ABT,2014-09-30,001078,ABBOTT LABORATORIES,002824100,3845,3,2014,2014-10-22,42514.0000,22888.0000,1505.7910,0.2900,19521.0000,537.0000,5079.0000,40.920000000000
A,USD,STD,INDL,C,ABT,2014-12-31,001078,ABBOTT LABORATORIES,002824100,3845,4,2014,2015-01-29,41275.0000,21526.0000,1508.0350,0.4200,19636.0000,907.0000,5356.0000,39.280000000000
A,USD,STD,INDL,C,ABT,2015-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2015,2015-04-22,43095.0000,21874.0000,1488.7570,0.3500,21107.0000,2292.0000,4897.0000,43.355000000000
A,USD,STD,INDL,C,ABT,2015-06-30,001078,ABBOTT LABORATORIES,002824100,3845,2,2015,2015-07-22,44125.0000,23008.0000,1490.4410,0.5200,20999.0000,784.0000,5170.0000,45.545000000000
A,USD,STD,INDL,C,ABT,2017-09-30,001078,ABBOTT LABORATORIES,002824100,3845,3,2017,2017-10-18,72248.0000,32032.0000,1740.6010,0.3200,40030.0000,603.0000,6829.0000,47.830000000000
A,USD,STD,INDL,C,ABT,2017-12-31,001078,ABBOTT LABORATORIES,002824100,3845,4,2017,2018-01-24,76250.0000,30897.0000,1743.6020,-0.5000,45152.0000,-828.0000,7589.0000,53.195000000000
A,USD,STD,INDL,C,ABT,2018-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2018,2018-04-18,70908.0000,31399.0000,1753.1880,0.2300,39307.0000,418.0000,7390.0000,55.580000000000
A,USD,STD,INDL,C,ABT,2018-06-30,001078,ABBOTT LABORATORIES,002824100,3845,2,2018,2018-07-18,68415.0000,30577.0000,1754.3190,0.4100,37641.0000,733.0000,7767.0000,56.810000000000
A,USD,STD,INDL,C,ABT,2022-12-31,001078,ABBOTT LABORATORIES,002824100,3845,4,2022,2023-01-25,74438.0000,36686.0000,1737.7950,0.5900,37533.0000,1033.0000,10091.0000,93.250000000000
A,USD,STD,INDL,C,ABT,2023-03-31,001078,ABBOTT LABORATORIES,002824100,3845,1,2023,2023-04-19,73794.0000,37010.0000,1738.9470,0.7500,36562.0000,1318.0000,9747.0000,96.390000000000
A,USD,STD,INDL,C,ABT,2023-06-30,001078,ABBOTT LABORATORIES,002824100,3845,2,2023,2023-07-20,73354.0000,37174.0000,1735.3570,0.7900,35950.0000,1375.0000,9978.0000,100.040000000000
A,USD,STD,INDL,C,ABT,2023-09-30,001078,ABBOTT LABORATORIES,002824100,3845,3,2023,2023-10-18,72090.0000,37481.0000,1736.0590,0.8200,34396.0000,1436.0000,10143.0000,94.760000000000
A,USD,STD,INDL,C,HON,1999-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,1999,1999-04-13,15380.0000,5297.0000,552.6880,0.5500,10083.0000,440.0000,5582.0000,37.812500000000
A,USD,STD,INDL,C,HON,2002-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2002,2002-04-18,24193.0000,9483.0000,817.6100,0.4600,14710.0000,376.0000,5199.0000,28.560000000000
A,USD,STD,INDL,C,HON,2002-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2002,2002-07-17,24785.0000,10071.0000,819.2900,0.5600,14714.0000,459.0000,5651.0000,33.970000000000
A,USD,STD,INDL,C,HON,2002-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2002,2002-10-16,24547.0000,10372.0000,821.0510,0.5000,14175.0000,412.0000,5569.0000,21.330000000000
A,USD,STD,INDL,C,HON,2002-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2002,2003-01-31,27559.0000,8925.0000,854.4930,-1.7800,18634.0000,-1467.0000,5855.0000,18.770000000000
A,USD,STD,INDL,C,HON,2003-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2003,2003-04-17,27961.0000,9224.0000,857.9020,0.3200,18737.0000,254.0000,5399.0000,20.200000000000
A,USD,STD,INDL,C,HON,2003-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2003,2003-07-17,28533.0000,9739.0000,860.0550,0.3700,18794.0000,319.0000,5749.0000,21.450000000000
A,USD,STD,INDL,C,HON,2003-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2003,2003-10-16,28385.0000,9884.0000,862.0510,0.4000,18501.0000,344.0000,5768.0000,25.940000000000
A,USD,STD,INDL,C,HON,2003-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2003,2004-01-29,29344.0000,10729.0000,862.3300,0.4700,18615.0000,407.0000,6187.0000,26.250000000000
A,USD,STD,INDL,C,HON,2005-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2005,2005-04-20,34660.0000,11431.0000,853.0300,0.4200,23229.0000,358.0000,6449.0000,33.630000000000
A,USD,STD,INDL,C,HON,2005-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2005,2005-07-20,32568.0000,11518.0000,855.1470,0.3300,21050.0000,302.0000,7028.0000,34.930000000000
A,USD,STD,INDL,C,HON,2005-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2005,2005-10-19,32206.0000,11375.0000,842.7590,0.5000,20831.0000,464.0000,6900.0000,34.500000000000
A,USD,STD,INDL,C,HON,2005-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2005,2006-01-26,32294.0000,11254.0000,829.4830,0.6000,21040.0000,514.0000,7275.0000,32.680000000000
A,USD,STD,INDL,C,HON,2006-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2006,2007-01-26,30941.0000,9720.0000,800.5920,0.7200,21221.0000,585.0000,8276.0000,40.700000000000
A,USD,STD,INDL,C,HON,2007-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2007,2007-04-20,31213.0000,9163.0000,779.7180,0.6600,22050.0000,526.0000,8041.0000,43.140000000000
A,USD,STD,INDL,C,HON,2007-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2007,2007-07-19,31771.0000,7800.0000,748.3960,0.7900,23971.0000,611.0000,8538.0000,45.580000000000
A,USD,STD,INDL,C,HON,2008-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2008,2008-07-18,36779.0000,10261.0000,744.4360,0.9700,26518.0000,723.0000,9674.0000,48.430000000000
A,USD,STD,INDL,C,HON,2008-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2008,2008-10-17,37082.0000,9538.0000,726.2870,0.9800,27544.0000,719.0000,9275.0000,39.270000000000
A,USD,STD,INDL,C,HON,2008-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2008,2009-01-30,35490.0000,7187.0000,734.5860,0.9700,28303.0000,707.0000,8712.0000,23.240000000000
A,USD,STD,INDL,C,HON,2009-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2009,2009-04-24,34357.0000,7415.0000,743.8490,0.5400,26856.0000,397.0000,7570.0000,23.060000000000
A,USD,STD,INDL,C,HON,2010-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2010,2010-04-23,36026.0000,8987.0000,766.1820,0.6100,26922.0000,489.0000,7536.0000,36.680000000000
A,USD,STD,INDL,C,HON,2010-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2010,2010-07-23,36091.0000,9008.0000,772.2100,0.7200,26963.0000,566.0000,7926.0000,38.540000000000
A,USD,STD,INDL,C,HON,2010-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2010,2010-10-22,38119.0000,10330.0000,780.1730,0.7500,27653.0000,598.0000,8139.0000,37.890000000000
A,USD,STD,INDL,C,HON,2010-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2010,2011-01-28,37834.0000,10666.0000,783.0000,0.4400,27047.0000,369.0000,8749.0000,43.410000000000
A,USD,STD,INDL,C,HON,2012-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2012,2012-10-19,41074.0000,13132.0000,783.3720,1.2100,27855.0000,950.0000,9342.0000,52.730000000000
A,USD,STD,INDL,C,HON,2012-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2012,2013-01-25,41853.0000,12975.0000,782.8000,0.3200,28638.0000,251.0000,9581.0000,58.290000000000
A,USD,STD,INDL,C,HON,2013-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2013,2013-04-19,41800.0000,13442.0000,786.7840,1.2300,28115.0000,966.0000,9328.0000,64.160000000000
A,USD,STD,INDL,C,HON,2013-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2013,2013-07-19,42166.0000,13777.0000,784.8430,1.3000,28154.0000,1021.0000,9693.0000,70.920000000000
A,USD,STD,INDL,C,HON,2013-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2013,2013-10-18,44406.0000,14959.0000,784.6720,1.2600,29172.0000,990.0000,9647.0000,77.320000000000
A,USD,STD,INDL,C,HON,2013-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2013,2014-01-24,45435.0000,17467.0000,783.8000,1.2000,27689.0000,947.0000,10387.0000,81.040000000000
A,USD,STD,INDL,C,HON,2015-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2015,2016-01-29,49316.0000,18283.0000,770.4000,1.5500,30608.0000,1194.0000,9982.0000,93.010000000000
A,USD,STD,INDL,C,HON,2016-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2016,2016-04-22,50365.0000,18197.0000,762.1150,1.5800,31990.0000,1216.0000,9522.0000,93.709400000000
A,USD,STD,INDL,C,HON,2016-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2016,2016-07-22,51181.0000,18771.0000,760.8750,1.7300,32236.0000,1319.0000,9991.0000,110.200000000000
A,USD,STD,INDL,C,HON,2016-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2016,2016-10-21,53556.0000,19191.0000,762.1250,1.6200,34182.0000,1240.0000,9804.0000,111.000000000000
A,USD,STD,INDL,C,HON,2017-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2017,2018-01-26,59387.0000,17276.0000,750.9000,-3.3200,41943.0000,-2519.0000,10843.0000,140.200000000000
A,USD,STD,INDL,C,HON,2018-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2018,2018-04-20,60948.0000,17595.0000,746.9300,1.9200,43169.0000,1438.0000,10392.0000,142.490000000000
A,USD,STD,INDL,C,HON,2018-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2018,2018-07-20,59860.0000,17600.0000,742.6110,1.7000,42082.0000,1267.0000,10919.0000,139.511000000000
A,USD,STD,INDL,C,HON,2018-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2018,2018-10-19,61927.0000,18239.0000,740.2880,3.1500,43504.0000,2339.0000,10762.0000,143.010000000000
A,USD,STD,INDL,C,HON,2020-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2020,2021-01-29,64586.0000,17549.0000,696.8000,1.9400,46789.0000,1359.0000,8900.0000,159.420000000000
A,USD,STD,INDL,C,HON,2021-03-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,1,2021,2021-04-23,63561.0000,17986.0000,694.5560,2.0500,45302.0000,1427.0000,8454.0000,194.550000000000
A,USD,STD,INDL,C,HON,2021-06-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,2,2021,2021-07-23,63945.0000,17938.0000,690.3990,2.0600,45736.0000,1430.0000,8808.0000,211.960000000000
A,USD,STD,INDL,C,HON,2021-09-30,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,3,2021,2021-10-22,64191.0000,17842.0000,688.4230,1.8200,46070.0000,1257.0000,8473.0000,212.100000000000
A,USD,STD,INDL,C,HON,2023-12-31,001300,HONEYWELL INTERNATIONAL INC,438516106,9997,4,2023,2024-02-01,61525.0000,15856.0000,651.8000,1.9200,45084.0000,1263.0000,9440.0000,174.880000000000
A,USD,STD,INDL,C,AXP,2001-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2001,2001-04-23,146218.0000,11964.0000,1326.0000,0.4100,134254.0000,538.0000,6317.0000,34.000000000000
A,USD,STD,INDL,C,AXP,2001-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2001,2001-07-23,152190.0000,11761.0000,1324.0000,0.1300,140429.0000,178.0000,6482.0000,35.960000000000
A,USD,STD,INDL,C,AXP,2001-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2001,2001-10-22,145557.0000,12228.0000,1336.0000,0.2300,133329.0000,298.0000,6072.0000,24.200000000000
A,USD,STD,INDL,C,AXP,2001-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2001,2002-01-28,151100.0000,12037.0000,1331.0000,0.2200,139063.0000,297.0000,6114.0000,26.690000000000
A,USD,STD,INDL,C,AXP,2002-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2002,2002-04-18,146783.0000,12495.0000,1329.0000,0.4700,134288.0000,618.0000,5947.0000,32.520000000000
A,USD,STD,INDL,C,AXP,2004-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2004,2004-10-25,179273.0000,15840.0000,1255.0000,0.5600,163433.0000,879.0000,5683.0000,47.700000000000
A,USD,STD,INDL,C,AXP,2004-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2004,2005-01-24,192638.0000,16020.0000,1249.0000,0.5400,176618.0000,896.0000,6123.0000,50.860000000000
A,USD,STD,INDL,C,AXP,2005-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2005,2005-04-26,189572.0000,16133.0000,1245.0000,0.6000,173439.0000,946.0000,5888.0000,50.010000000000
A,USD,STD,INDL,C,AXP,2005-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2005,2005-07-25,195739.0000,17164.0000,1240.0000,0.7000,178575.0000,1013.0000,6301.0000,49.510000000000
A,USD,STD,INDL,C,AXP,2006-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2006,2006-10-23,120931.0000,10756.0000,1204.0000,0.7800,110175.0000,967.0000,6992.0000,49.730000000000
A,USD,STD,INDL,C,AXP,2006-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2006,2007-01-22,127853.0000,10511.0000,1199.0000,0.7500,117342.0000,922.0000,7380.0000,55.000000000000
A,USD,STD,INDL,C,AXP,2007-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2007,2007-04-19,126361.0000,10495.0000,1188.0000,0.9200,115866.0000,1057.0000,7327.0000,53.910000000000
A,USD,STD,INDL,C,AXP,2007-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2007,2007-07-23,134372.0000,10635.0000,1182.0000,0.8900,123737.0000,1057.0000,7707.0000,55.340000000000
A,USD,STD,INDL,C,AXP,2008-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2008,2008-10-02,127218.0000,12519.0000,1160.0000,0.7400,114699.0000,815.0000,8048.0000,31.680000000000
A,USD,STD,INDL,C,AXP,2008-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2008,2009-01-26,126074.0000,11841.0000,1160.0000,0.2600,114233.0000,240.0000,7303.0000,16.550000000000
A,USD,STD,INDL,C,AXP,2009-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2009,2009-04-23,121183.0000,12612.0000,1168.0000,0.3200,105403.0000,437.0000,6481.0000,9.710000000000
A,USD,STD,INDL,C,AXP,2009-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2009,2009-07-23,117035.0000,13420.0000,1189.0000,0.0900,103615.0000,337.0000,6428.0000,13.080000000000
A,USD,STD,INDL,C,AXP,2011-09-30,001447,AMERICAN EXPRESS CO,025816109,6141,3,2011,2011-10-19,148693.0000,18100.0000,1169.0000,1.0400,130593.0000,1235.0000,8146.0000,42.030000000000
A,USD,STD,INDL,C,AXP,2011-12-31,001447,AMERICAN EXPRESS CO,025816109,6141,4,2011,2012-01-19,153337.0000,18794.0000,1164.0000,1.0200,134543.0000,1192.0000,8317.0000,41.300000000000
A,USD,STD,INDL,C,AXP,2012-03-31,001447,AMERICAN EXPRESS CO,025816109,6141,1,2012,2012-04-18,151784.0000,19907.0000,1166.0000,1.0700,131877.0000,1256.0000,8161.0000,47.400000000000
A,USD,STD,INDL,C,AXP,2012-06-30,001447,AMERICAN EXPRESS CO,025816109,6141,2,2012,2012-07-18,148128.0000,19267.0000,1139.0000,1.1600,128861.0000,1339.0000,8515.0000,53.180000000000
