caldt,vwretd,vwretx,ewretd,totval
05-02-2020,0.009372,0.009352,0.012751,38868801700
06-02-2020,0.00268,0.002511,-0.002334,38980111800
07-02-2020,-0.005478,-0.005648,-0.00944,38760549800
10-02-2020,0.006887,0.006769,0.002415,39024636100
11-02-2020,0.003374,0.003336,0.005427,39154845800
12-02-2020,0.006494,0.006464,0.006107,39409154700
13-02-2020,-0.00073,-0.001036,-0.001314,39374442400
14-02-2020,0.001721,0.001576,-0.000558,39438146500
18-02-2020,-0.001926,-0.001973,0.000063,39363126200
19-02-2020,0.005281,0.005153,0.005688,39566905800
20-02-2020,-0.002603,-0.002673,0.00372,39461736000
21-02-2020,-0.010058,-0.010109,-0.007066,39064308500
24-02-2020,-0.032162,-0.03227,-0.026043,37803898900
25-02-2020,-0.029964,-0.029995,-0.029017,36670681100
26-02-2020,-0.00552,-0.005529,-0.009812,36470846200
27-02-2020,-0.041603,-0.041798,-0.030643,34946308900
28-02-2020,-0.00857,-0.00872,-0.009404,34611865300
02-03-2020,0.041147,0.041103,0.023083,36030031200
03-03-2020,-0.025357,-0.025404,-0.014147,35120668900
04-03-2020,0.038195,0.038138,0.022758,36462427600
05-03-2020,-0.032099,-0.032287,-0.028368,35285643300
06-03-2020,-0.018083,-0.018125,-0.022958,34648473400
09-03-2020,-0.080262,-0.080368,-0.091451,31855225900
10-03-2020,0.045216,0.045183,0.024185,33299701500
11-03-2020,-0.050407,-0.050477,-0.054192,31615637000
12-03-2020,-0.097641,-0.09784,-0.106629,28522390400
13-03-2020,0.087312,0.086988,0.056864,30996913900
16-03-2020,-0.120056,-0.120111,-0.114585,27270746500
17-03-2020,0.053954,0.053906,0.037083,28740976500
18-03-2020,-0.059744,-0.059757,-0.107698,27021054900
19-03-2020,0.015147,0.01502,0.070679,27426619800
20-03-2020,-0.038228,-0.038352,-0.011882,26374878200
23-03-2020,-0.027759,-0.027781,-0.024669,25641956800
24-03-2020,0.092987,0.092904,0.087076,28022704800
25-03-2020,0.01609,0.016069,0.039283,28473839700
26-03-2020,0.058475,0.058403,0.053789,30136169400
27-03-2020,-0.033678,-0.033685,-0.031459,29098782800
30-03-2020,0.029679,0.029397,0.00913,29948041700
31-03-2020,-0.012381,-0.012467,0.001968,29592424500
01-04-2020,-0.045625,-0.045665,-0.055113,28239191800
02-04-2020,0.01963,0.019494,0.006778,28787667300
03-04-2020,-0.015905,-0.016007,-0.022393,28296558300
06-04-2020,0.069061,0.069023,0.062454,30250981500
07-04-2020,0.000282,0.000271,0.011687,30267575200
08-04-2020,0.034466,0.034234,0.041222,31305296600
09-04-2020,0.018121,0.017994,0.038359,31870457500
13-04-2020,-0.01018,-0.0102,-0.006911,31544612100
14-04-2020,0.02876,0.028647,0.020447,32448729000
15-04-2020,-0.023194,-0.023245,-0.027827,31696707300
16-04-2020,0.004402,0.004392,-0.008244,31838115300
17-04-2020,0.028114,0.02808,0.035566,32732062500
20-04-2020,-0.015703,-0.015725,-0.01175,32219345900
21-04-2020,-0.029714,-0.029737,-0.017542,31249170700
22-04-2020,0.022225,0.022163,0.015547,31940128800
23-04-2020,0.00126,0.001192,0.012122,31983681200
24-04-2020,0.013345,0.013323,0.010602,32408035600
27-04-2020,0.017715,0.017696,0.032009,32975817100
28-04-2020,-0.002582,-0.002588,0.014136,32893079600
29-04-2020,0.029303,0.029221,0.044855,33855808600
30-04-2020,-0.012942,-0.013008,-0.020723,33447683900
01-05-2020,-0.028487,-0.028603,-0.030703,32493737900
04-05-2020,0.004934,0.004917,0.004147,32653250300
05-05-2020,0.008909,0.008862,0.003063,32934903700
06-05-2020,-0.005738,-0.005832,-0.008692,32743642700
07-05-2020,0.013499,0.013167,0.016435,33176224600
08-05-2020,0.018812,0.018643,0.02921,33794668000
11-05-2020,-0.000262,-0.000273,-0.004319,33722828800
12-05-2020,-0.020735,-0.020871,-0.020349,33020265900
13-05-2020,-0.019422,-0.019483,-0.030618,32378168400
14-05-2020,0.010541,0.010285,0.003135,32713060100
15-05-2020,0.005378,0.005267,0.009599,32888093500
18-05-2020,0.033651,0.033532,0.049549,33994900600
19-05-2020,-0.00983,-0.009903,-0.008473,33660727900
20-05-2020,0.017598,0.017453,0.02464,34250101000
21-05-2020,-0.006732,-0.006801,0.000605,34025727500
22-05-2020,0.002847,0.00272,0.003889,34123915300
26-05-2020,0.014154,0.01413,0.026566,34607751800
27-05-2020,0.015148,0.015133,0.022816,35131311900
28-05-2020,-0.003606,-0.003739,-0.011408,35000358700
29-05-2020,0.004801,0.004656,-0.002374,35185884100
01-06-2020,0.00652,0.006461,0.01316,35414461600
02-06-2020,0.00845,0.008426,0.011616,35711081900
03-06-2020,0.014996,0.014909,0.02467,36258944800
04-06-2020,-0.003083,-0.003258,0.010477,36143413800
05-06-2020,0.025338,0.025321,0.035578,37060374500
08-06-2020,0.014393,0.014367,0.037422,37588111200
09-06-2020,-0.009537,-0.0096,-0.010533,37233346900
10-06-2020,-0.006737,-0.006754,-0.018826,36986273300
11-06-2020,-0.058892,-0.058995,-0.06855,34806697300
12-06-2020,0.014197,0.013905,0.025031,35298349700
15-06-2020,0.010933,0.010862,0.016622,35680493000
16-06-2020,0.017949,0.017922,0.020693,36339257100
17-06-2020,-0.004174,-0.004185,-0.009558,36186473400
18-06-2020,0.001331,0.001299,0.000845,36237032700
19-06-2020,-0.004677,-0.004818,-0.002225,36068203200
22-06-2020,0.006724,0.006705,0.003593,36305473600
23-06-2020,0.003937,0.003931,0.003907,36450987200
24-06-2020,-0.026079,-0.026086,-0.027394,35500866400
25-06-2020,0.011458,0.011406,0.011427,35907289500
26-06-2020,-0.0234,-0.023424,-0.022392,35063514500
29-06-2020,0.014704,0.014502,0.018161,35574566600
30-06-2020,0.015128,0.015062,0.010401,36151568200
01-07-2020,0.004089,0.004031,-0.003445,36292017200
02-07-2020,0.004952,0.004794,0.003778,36470834500
06-07-2020,0.01501,0.014981,0.011973,37021011500
07-07-2020,-0.010338,-0.010343,-0.014747,36639927400
08-07-2020,0.008511,0.008498,0.006898,36951900400
09-07-2020,-0.005659,-0.005894,-0.014669,36734040100
10-07-2020,0.01065,0.010636,0.014103,37128358400
13-07-2020,-0.011533,-0.011535,-0.011689,36701494900
14-07-2020,0.013465,0.013343,0.010018,37199621600
15-07-2020,0.01191,0.011889,0.028305,37643765300
16-07-2020,-0.003979,-0.004006,-0.001457,37498779500
17-07-2020,0.003607,0.003566,0.00583,37634749400
20-07-2020,0.008853,0.008851,0.001862,37973204700
21-07-2020,0.002071,0.002058,0.014289,38044120200
22-07-2020,0.005147,0.005128,0.001142,38244421900
23-07-2020,-0.011256,-0.01132,-0.004131,37811886900
24-07-2020,-0.007143,-0.007191,-0.008416,37544129300
27-07-2020,0.009038,0.009034,0.006813,37883685600
28-07-2020,-0.007097,-0.007107,-0.005062,37615218400
29-07-2020,0.013583,0.013576,0.014072,38127913200
30-07-2020,-0.003644,-0.00382,-0.001502,37983269400
31-07-2020,0.004794,0.0047,-0.008085,38231339100
03-08-2020,0.008821,0.008755,0.015149,38563597600
04-08-2020,0.004397,0.004392,0.009576,38733247600
05-08-2020,0.0076,0.007593,0.013324,39036053600
06-08-2020,0.00473,0.004557,-0.000812,39228259500
07-08-2020,0.000358,0.000184,0.008238,39238913100
10-08-2020,0.002618,0.002603,0.012233,39343248300
11-08-2020,-0.007859,-0.007876,-0.005919,39035193700
12-08-2020,0.013247,0.013133,0.003448,39551994800
13-08-2020,-0.000583,-0.00085,-0.000192,39520136700
14-08-2020,-0.000622,-0.000713,-0.000899,39508488700
17-08-2020,0.004982,0.004956,0.003854,39703747700
18-08-2020,0.0015,0.001374,-0.007073,39759017800
19-08-2020,-0.004253,-0.004379,-0.002141,39588144900
20-08-2020,0.002962,0.002918,-0.004478,39706147500
21-08-2020,0.001714,0.00166,-0.009152,39776681500
24-08-2020,0.00896,0.008871,0.004953,40131144600
25-08-2020,0.003513,0.003496,0.004474,40271893500
26-08-2020,0.009014,0.008997,-0.004104,40634350800
27-08-2020,0.001865,0.001808,-0.001154,40710243700
28-08-2020,0.006911,0.006802,0.010946,40989085200
31-08-2020,-0.001342,-0.00145,-0.008507,40947341400
01-09-2020,0.0086,0.008567,0.002761,41300859500
02-09-2020,0.012352,0.012277,0.005442,41809331700
03-09-2020,-0.034731,-0.034887,-0.022825,40352295300
04-09-2020,-0.008287,-0.008293,-0.004756,40020945400
08-09-2020,-0.027416,-0.027461,-0.012767,38920585300
09-09-2020,0.020244,0.020186,0.011632,39708328600
10-09-2020,-0.015789,-0.015842,-0.008891,39080427000
11-09-2020,-0.000318,-0.000355,-0.003103,39074044600
14-09-2020,0.015653,0.015362,0.020716,39676895600
15-09-2020,0.005517,0.00547,0.003048,39897448000
16-09-2020,-0.003362,-0.003394,0.00753,39779731400
17-09-2020,-0.008062,-0.008092,-0.001339,39472453400
18-09-2020,-0.008896,-0.008917,-0.001403,39138537100
21-09-2020,-0.01239,-0.012442,-0.027548,38658321100
22-09-2020,0.009708,0.009698,0.000637,39035045700
23-09-2020,-0.02443,-0.024489,-0.024826,38090655400
24-09-2020,0.002091,0.002039,-0.000788,38171546200
25-09-2020,0.016136,0.016097,0.012811,38774233500
28-09-2020,0.016767,0.016764,0.019118,39425186800
29-09-2020,-0.00408,-0.00427,0.001245,39256459900
30-09-2020,0.007078,0.007032,0.000817,39575228900
01-10-2020,0.007955,0.007847,0.008473,39884294300
02-10-2020,-0.007997,-0.008004,0.003038,39555260200
05-10-2020,0.018613,0.018515,0.019044,40286898200
06-10-2020,-0.012167,-0.012196,-0.003238,39775510800
07-10-2020,0.017411,0.017388,0.018159,40469538300
08-10-2020,0.008548,0.008297,0.012643,40804049000
09-10-2020,0.00866,0.008639,0.00467,41164616200
12-10-2020,0.013798,0.013798,0.00428,41736391200
13-10-2020,-0.004849,-0.004852,-0.005564,41533842500
14-10-2020,-0.006183,-0.006271,-0.003654,41274580400
15-10-2020,-0.000764,-0.000789,0.003503,41250774100
16-10-2020,-0.000713,-0.000731,-0.000682,41225618200
19-10-2020,-0.014521,-0.014525,-0.006863,40629953000
20-10-2020,0.003812,0.003798,0.004447,40784199500
21-10-2020,-0.003539,-0.003557,-0.004589,40644162000
22-10-2020,0.006265,0.006197,0.01008,40897123600
23-10-2020,0.003864,0.003817,0.004379,41036938800
26-10-2020,-0.018345,-0.01835,-0.020835,40285030400
27-10-2020,-0.002997,-0.003009,-0.007386,40167314500
28-10-2020,-0.033297,-0.033303,-0.028295,38837675400
29-10-2020,0.01076,0.010628,0.009954,39258389700
30-10-2020,-0.013561,-0.013666,-0.012594,38784253000
02-11-2020,0.012136,0.012093,0.01341,39258571600
03-11-2020,0.019132,0.019124,0.021467,40014067800
04-11-2020,0.020031,0.020026,0.000332,40819411000
05-11-2020,0.021278,0.021138,0.024056,41683578900
06-11-2020,0.000013,-0.000105,-0.006135,41630635900
09-11-2020,0.010586,0.010494,0.034224,42107099300
10-11-2020,-0.000702,-0.000826,0.012101,42075592500
11-11-2020,0.008318,0.008318,0.003607,42424414700
12-11-2020,-0.009764,-0.009965,-0.010835,42003460700
13-11-2020,0.013334,0.013234,0.01764,42560290400
16-11-2020,0.012402,0.012375,0.019862,43089638900
17-11-2020,-0.001487,-0.001597,0.003462,43013397400
18-11-2020,-0.009056,-0.009191,-0.004074,42622420800
19-11-2020,0.005956,0.005888,0.009034,42878776400
20-11-2020,-0.004468,-0.004494,0.002473,42707514700
23-11-2020,0.008219,0.008124,0.018649,43057954600
24-11-2020,0.015367,0.015308,0.018435,43719327000
25-11-2020,0.000321,0.000286,0.001928,43734616500
27-11-2020,0.004093,0.003974,0.007302,43911515000
30-11-2020,-0.005537,-0.005677,-0.009198,43611401100
01-12-2020,0.009538,0.009389,0.005951,44022045900
02-12-2020,0.00118,0.001103,0.004054,44074431300
03-12-2020,0.002237,0.002074,0.00782,44171797900
04-12-2020,0.010598,0.010553,0.01902,44645017100
07-12-2020,-0.000148,-0.000152,-0.000364,44638299100
08-12-2020,0.004371,0.004337,0.008386,44835115600
09-12-2020,-0.009778,-0.009824,-0.00609,44458254200
10-12-2020,0.002639,0.002546,0.010474,44588719900
11-12-2020,-0.00226,-0.002288,-0.004633,44513407500
14-12-2020,-0.003283,-0.003489,-0.002592,44361469500
15-12-2020,0.01311,0.013086,0.014805,44937669900
16-12-2020,0.001392,0.00138,0.000174,45017264100
17-12-2020,0.008058,0.008006,0.01239,45379392800
18-12-2020,-0.001999,-0.002076,-0.002971,45289800200
21-12-2020,-0.002828,-0.002876,-0.001039,45171156800
22-12-2020,0.000732,0.00067,0.004994,45203810600
23-12-2020,0.001268,0.001243,0.012137,45262358400
24-12-2020,0.00235,0.002266,-0.000519,45332985500
28-12-2020,0.003872,0.00386,0.001274,45509169500
29-12-2020,-0.003813,-0.00382,-0.010235,45334585300
30-12-2020,0.003211,0.003033,0.011341,45472715400
31-12-2020,0.00368,0.003615,-0.00142,45724476900
04-01-2021,-0.013577,-0.013645,-0.002948,45094492600
05-01-2021,0.009043,0.008955,0.017896,45498785400
06-01-2021,0.008028,0.008011,0.019225,45863992200
07-01-2021,0.016743,0.016556,0.018988,46604791400
08-01-2021,0.004826,0.004731,0.002243,46830068000
11-01-2021,-0.005649,-0.005671,0.001922,46566642700
12-01-2021,0.004157,0.004156,0.016109,46762044000
13-01-2021,0.000966,0.000949,-0.0002,46816511400
14-01-2021,-0.000247,-0.000421,0.015634,46807400000
15-01-2021,-0.008506,-0.008517,-0.010048,46427898000
19-01-2021,0.008591,0.008562,0.015311,46816521900
20-01-2021,0.012204,0.012202,0.006919,47392905800
21-01-2021,-0.000903,-0.000968,-0.001309,47349594000
22-01-2021,-0.001379,-0.001393,0.007412,47287509300
25-01-2021,0.002438,0.002411,0.003804,47404280200
26-01-2021,-0.002931,-0.002935,-0.00161,47263038000
27-01-2021,-0.02517,-0.025172,-0.021786,46078943900
28-01-2021,0.009519,0.009405,0.007398,46522314900
29-01-2021,-0.017793,-0.017906,-0.012178,45780489800
01-02-2021,0.017394,0.017368,0.022031,46584780900
02-02-2021,0.014352,0.01434,0.01399,47254458100
03-02-2021,0.001351,0.001349,0.012887,47324415600
04-02-2021,0.011616,0.011528,0.017947,47884582600
05-02-2021,0.00611,0.005981,0.012316,48184421000
08-02-2021,0.009853,0.009834,0.027105,48660280900
09-02-2021,0.000883,0.000748,0.009659,48696403400
10-02-2021,-0.000338,-0.000361,0.002269,48689215900
11-02-2021,0.001862,0.001665,-0.000397,48788938800
12-02-2021,0.004749,0.004696,0.006396,49024029400
16-02-2021,-0.001125,-0.001214,0.00891,48965687700
17-02-2021,-0.002384,-0.002509,-0.004693,48845431700
18-02-2021,-0.006593,-0.006634,-0.015317,48522964700
19-02-2021,0.002692,0.002635,0.01417,48653982400
22-02-2021,-0.009901,-0.00997,-0.006685,48174178500
23-02-2021,-0.00139,-0.001407,-0.019055,48108988800
24-02-2021,0.011521,0.011506,0.020494,48673104300
25-02-2021,-0.026931,-0.027055,-0.030309,47358011700
26-02-2021,-0.003686,-0.003793,-0.008521,47243665800
01-03-2021,0.025112,0.025074,0.027761,48423358300
02-03-2021,-0.009195,-0.009205,-0.0089,47978457500
03-03-2021,-0.015053,-0.015098,-0.010607,47259347300
04-03-2021,-0.016924,-0.017067,-0.031734,46457767900
05-03-2021,0.017644,0.017603,0.013381,47286381600
08-03-2021,-0.005961,-0.005981,0.002642,47032753700
09-03-2021,0.017154,0.017065,0.024189,47838829400
10-03-2021,0.006801,0.006747,0.011689,48199249000
11-03-2021,0.014388,0.01432,0.02337,48970215600
12-03-2021,0.001585,0.001362,0.005708,49048216500
15-03-2021,0.007209,0.007164,0.009659,49404190000
16-03-2021,-0.004362,-0.004402,-0.012736,49190433600
17-03-2021,0.003569,0.003553,0.0084,49369481200
18-03-2021,-0.018221,-0.018285,-0.019678,48477923400
19-03-2021,0.001836,0.001759,0.007778,48567373000
22-03-2021,0.004968,0.004953,-0.00433,48817837300
23-03-2021,-0.011986,-0.011995,-0.028061,48234442700
24-03-2021,-0.009259,-0.009309,-0.019172,47792877600
25-03-2021,0.006529,0.006464,0.011751,48125037000
26-03-2021,0.015416,0.015393,0.009131,48865572900
29-03-2021,-0.005243,-0.005244,-0.017736,48617185700
30-03-2021,0.000015,-0.000147,0.007837,48613397300
31-03-2021,0.005725,0.005654,0.010725,49005561600
01-04-2021,0.012973,0.01295,0.015251,49652842300
05-04-2021,0.011692,0.01158,0.00365,50233686900
06-04-2021,0.000333,0.000302,0.000254,50250220200
07-04-2021,-0.001382,-0.001403,-0.010048,50179391500
08-04-2021,0.005949,0.00576,0.006856,50467806800
09-04-2021,0.005733,0.005716,-0.00251,50760104600
12-04-2021,-0.000649,-0.000662,-0.010798,50730098200
13-04-2021,0.004057,0.004027,-0.00138,50934885600
14-04-2021,-0.0031,-0.003199,0.003064,50822849900
15-04-2021,0.010142,0.010124,-0.001795,51361063600
16-04-2021,0.002607,0.002605,-0.002355,51496000000
19-04-2021,-0.007096,-0.007129,-0.009489,51137601800
20-04-2021,-0.00915,-0.009173,-0.01549,50673194900
21-04-2021,0.011363,0.011337,0.0206,51271856600
22-04-2021,-0.007344,-0.007409,-0.000165,50890670500
23-04-2021,0.01218,0.012153,0.014036,51522545800
26-04-2021,0.004514,0.004513,0.012606,51760922700
27-04-2021,-0.000214,-0.000224,-0.000106,51752940700
28-04-2021,0.000085,0.000078,0.004851,51760665600
29-04-2021,0.003625,0.003542,-0.003418,51955557100
30-04-2021,-0.007993,-0.008078,-0.008454,51566469200
03-05-2021,0.001907,0.001882,0.005638,51666605300
04-05-2021,-0.008617,-0.008622,-0.011353,51224211500
05-05-2021,-0.000184,-0.000201,-0.000933,51218742500
06-05-2021,0.00468,0.004528,-0.005373,51455214300
07-05-2021,0.008714,0.008569,0.011073,51906762700
10-05-2021,-0.012539,-0.012583,-0.016638,51257164800
11-05-2021,-0.006534,-0.006551,-0.003143,50923358600
12-05-2021,-0.022738,-0.022841,-0.021475,49767448000
13-05-2021,0.009804,0.009627,-0.000176,50250189300
14-05-2021,0.017816,0.017734,0.022954,51138490000
17-05-2021,-0.001424,-0.00144,0.005677,51064430500
18-05-2021,-0.006122,-0.006212,0.003236,50761898500
19-05-2021,-0.003754,-0.003862,-0.005975,50569834500
20-05-2021,0.011364,0.011285,0.010504,51161969800
21-05-2021,-0.000284,-0.00032,0.003563,51145897400
24-05-2021,0.009527,0.009454,0.001592,51632887800
25-05-2021,-0.00283,-0.002847,-0.007743,51484987400
26-05-2021,0.004603,0.00459,0.013995,51727696800
27-05-2021,0.002978,0.002874,0.009423,51884450200
28-05-2021,0.000924,0.00081,0.000932,51954541500
01-06-2021,0.001521,0.001483,0.01105,52050435200
02-06-2021,0.00172,0.001643,0.003175,52135438400
03-06-2021,-0.005202,-0.005333,-0.003558,51861735500
04-06-2021,0.008489,0.008477,0.004875,52297556800
07-06-2021,0.001718,0.001674,0.010208,52392166000
08-06-2021,0.001824,0.0018,0.007047,52489728200
09-06-2021,-0.002936,-0.002982,-0.000715,52333151700
10-06-2021,0.004097,0.004014,0.000173,52564085900
11-06-2021,0.003237,0.00321,0.004714,52735877200
14-06-2021,0.001428,0.001207,-0.000657,52805389200
15-06-2021,-0.003039,-0.003078,-0.006328,52642504200
16-06-2021,-0.004577,-0.004593,-0.002009,52400713000
17-06-2021,-0.001161,-0.001195,-0.007986,52344628800
18-06-2021,-0.012517,-0.012555,-0.014128,51691723400
21-06-2021,0.013618,0.013568,0.009485,52393246700
22-06-2021,0.005101,0.005092,0.000924,52660557600
23-06-2021,-0.000121,-0.000128,0.005568,52658700100
24-06-2021,0.006529,0.006441,0.010478,53016885000
25-06-2021,0.003174,0.003149,0.002672,53179527700
28-06-2021,0.001213,0.00121,-0.003713,53244180200
29-06-2021,0.000008,-0.000138,-0.003299,53237443900
30-06-2021,0.000395,0.000363,0.000375,53352611300
01-07-2021,0.004235,0.004166,0.00325,53575439200
02-07-2021,0.005133,0.005041,-0.005159,53849214200
06-07-2021,-0.002846,-0.002894,-0.010445,53697111400
07-07-2021,0.001072,0.00107,-0.009088,53756250000
08-07-2021,-0.009023,-0.009186,-0.007315,53264815800
09-07-2021,0.012939,0.01292,0.017498,53953361100
12-07-2021,0.002157,0.002155,0.001748,54070263000
13-07-2021,-0.00598,-0.005985,-0.012226,53749755800
14-07-2021,-0.002537,-0.002644,-0.012539,53608877400
15-07-2021,-0.004001,-0.004032,-0.005879,53401709100
16-07-2021,-0.007601,-0.007603,-0.010942,53001504400
19-07-2021,-0.014719,-0.014733,-0.013903,52219961400
20-07-2021,0.017197,0.017176,0.019137,53113023300
21-07-2021,0.009769,0.009767,0.016638,53578887100
22-07-2021,0.000369,0.000307,-0.008517,53610687500
23-07-2021,0.009197,0.009138,-0.003159,54112769500
26-07-2021,0.001727,0.001718,-0.000595,54246171600
27-07-2021,-0.006009,-0.006016,-0.01071,53910669200
28-07-2021,0.002875,0.002868,0.014093,54074387000
29-07-2021,0.004493,0.004368,0.003755,54335681700
30-07-2021,-0.005715,-0.005789,-0.005211,54063355600
02-08-2021,-0.001415,-0.001446,0.00167,53989978600
03-08-2021,0.006859,0.006839,-0.000159,54361303100
04-08-2021,-0.003917,-0.00393,-0.008755,54143401400
05-08-2021,0.007336,0.007236,0.012095,54548634700
06-08-2021,0.000932,0.000827,0.003226,54600837200
09-08-2021,-0.000281,-0.000345,0.001181,54590275600
10-08-2021,0.000611,0.000607,0.001093,54623438300
11-08-2021,0.002309,0.002252,0.002036,54753020700
12-08-2021,0.002114,0.001855,-0.003617,54858154200
13-08-2021,0.000212,0.000158,-0.008606,54868470300
16-08-2021,-0.000834,-0.00087,-0.012376,54824136600
17-08-2021,-0.007833,-0.007882,-0.011024,54393208100
18-08-2021,-0.00896,-0.009107,-0.002314,53905848900
19-08-2021,-0.002182,-0.00225,-0.014003,53787882500
20-08-2021,0.008865,0.008825,0.011491,54262710600
23-08-2021,0.010615,0.010544,0.01849,54836983100
24-08-2021,0.004235,0.004217,0.01227,55077650800
25-08-2021,0.002642,0.00263,0.004439,55225796300
26-08-2021,-0.006516,-0.006549,-0.005977,54865520600
27-08-2021,0.010956,0.010929,0.017725,55469265100
30-08-2021,0.003152,0.003081,-0.000843,55641701100
31-08-2021,-0.001141,-0.001243,0.005903,55559777100
01-09-2021,0.001929,0.001867,0.005473,55660419700
02-09-2021,0.004215,0.004081,0.006476,55886285100
03-09-2021,-0.000108,-0.00013,-0.002735,55886423100
07-09-2021,-0.004131,-0.004162,-0.00434,55652692000
08-09-2021,-0.003491,-0.003521,-0.009813,55457816500
09-09-2021,-0.002908,-0.002996,0.001692,55293570400
10-09-2021,-0.007407,-0.007447,-0.006043,54886306400
13-09-2021,0.001843,0.001834,0.000979,54990414200
14-09-2021,-0.006304,-0.006542,-0.012095,54632942000
15-09-2021,0.008702,0.008666,0.006821,55140968500
16-09-2021,-0.000696,-0.000729,0.000613,55107980600
17-09-2021,-0.007422,-0.007433,0.000091,54712485600
20-09-2021,-0.018465,-0.018489,-0.024134,53703072200
21-09-2021,0.000826,0.000792,0.004382,53745663800
22-09-2021,0.010051,0.010044,0.01092,54287289900
23-09-2021,0.01227,0.012228,0.013289,54968962100
24-09-2021,0.000018,-0.000002,-0.003961,54960810400
27-09-2021,-0.001136,-0.001167,0.009638,54898147600
28-09-2021,-0.021095,-0.021132,-0.017555,53744100100
29-09-2021,-0.00005,-0.000204,-0.005016,53741643000
30-09-2021,-0.009659,-0.00972,-0.001992,53273591100
01-10-2021,0.010729,0.010697,0.007803,53840149000
04-10-2021,-0.013183,-0.013243,-0.012045,53130136600
05-10-2021,0.009744,0.009658,0.003494,53637094500
06-10-2021,0.002968,0.002964,-0.00539,53805524800
07-10-2021,0.010046,0.009859,0.011779,54344715600
08-10-2021,-0.002597,-0.002684,-0.003093,54196146900
11-10-2021,-0.006459,-0.006459,-0.002579,53849773300
12-10-2021,0.000236,0.000232,0.00527,53865082600
13-10-2021,0.00475,0.004732,0.006021,54127107600
14-10-2021,0.016225,0.01613,0.007809,55008663900
15-10-2021,0.005837,0.005832,-0.001315,55323071200
18-10-2021,0.003464,0.003461,-0.001332,55518231300
19-10-2021,0.006864,0.006853,0.005799,55896849200
20-10-2021,0.003855,0.003847,0.005668,56113688300
21-10-2021,0.003184,0.003124,0.000339,56302303100
22-10-2021,-0.001876,-0.001894,-0.004616,56193780700
25-10-2021,0.005563,0.005537,0.007562,56505586800
26-10-2021,0.000027,0.000021,-0.002755,56508437300
27-10-2021,-0.007595,-0.007607,-0.012101,56089335700
28-10-2021,0.011483,0.011399,0.011825,56762709700
29-10-2021,0.001162,0.001042,-0.001421,56841438900
01-11-2021,0.005648,0.005624,0.018518,57151581000
02-11-2021,0.002106,0.002046,-0.000789,57249482900
03-11-2021,0.007438,0.007436,0.01052,57682270800
04-11-2021,0.00305,0.00293,-0.00244,57860147200
05-11-2021,0.003954,0.003868,0.004845,58089699600
08-11-2021,0.001968,0.001951,0.005657,58206839600
09-11-2021,-0.002973,-0.003049,-0.003295,58046925000
10-11-2021,-0.010664,-0.010854,-0.01243,57512235500
11-11-2021,0.002382,0.002382,0.005946,57657469900
12-11-2021,0.007326,0.007182,0.003119,58079432800
15-11-2021,-0.000308,-0.000352,-0.003287,58060695700
16-11-2021,0.004229,0.004182,-0.003558,58304160900
17-11-2021,-0.004518,-0.004658,-0.009525,58040094800
18-11-2021,0.000316,0.000226,-0.012765,58062106400
19-11-2021,-0.00278,-0.002806,-0.007415,57902139300
22-11-2021,-0.006417,-0.006493,-0.0098,57515764000
23-11-2021,-0.000344,-0.000366,-0.003983,57495007100
24-11-2021,0.003372,0.003332,0.007503,57684421700
26-11-2021,-0.022419,-0.022449,-0.021168,56429906300
29-11-2021,0.010351,0.010275,-0.003504,57012651100
30-11-2021,-0.019431,-0.019554,-0.014309,55844492000
01-12-2021,-0.015521,-0.015599,-0.021164,54975379700
02-12-2021,0.015471,0.015334,0.013169,55817976400
03-12-2021,-0.011679,-0.011745,-0.021662,55161802500
06-12-2021,0.011915,0.011887,0.012751,55820759900
07-12-2021,0.021953,0.021939,0.024358,57046413100
08-12-2021,0.004412,0.00437,0.010615,57283608500
09-12-2021,-0.010989,-0.011119,-0.016725,56685671300
10-12-2021,0.006242,0.006221,-0.004331,57038548100
13-12-2021,-0.010038,-0.0101,-0.014474,56462927100
14-12-2021,-0.007828,-0.008008,-0.011906,55984456200
15-12-2021,0.015382,0.015351,0.00961,56852674900
16-12-2021,-0.010414,-0.010467,-0.009916,56257155600
17-12-2021,-0.00625,-0.006302,0.00522,55907696200
20-12-2021,-0.012511,-0.012555,-0.013864,55210257800
21-12-2021,0.020261,0.020197,0.021233,56325810700
22-12-2021,0.009692,0.009604,0.006548,56868694200
23-12-2021,0.006993,0.006939,0.009662,57253116800
27-12-2021,0.012179,0.012151,0.001118,57952759000
28-12-2021,-0.002536,-0.002549,-0.00867,57794716500
29-12-2021,0.000546,0.000537,-0.004416,57830926100
30-12-2021,-0.001029,-0.001185,0.008206,57765043200
31-12-2021,-0.002471,-0.002511,-0.000806,57740288300
03-01-2022,0.006368,0.006343,0.015945,58086468800
04-01-2022,-0.00263,-0.002682,-0.004548,57927174900
05-01-2022,-0.022304,-0.022363,-0.025059,56634177300
06-01-2022,0.000184,0.00012,-0.000951,56646133900
07-01-2022,-0.004325,-0.004478,-0.004174,56396777500
10-01-2022,-0.001867,-0.001869,-0.00675,56293785800
11-01-2022,0.011005,0.011004,0.013749,56916570800
12-01-2022,0.001735,0.00172,-0.003102,57015638700
13-01-2022,-0.014746,-0.014842,-0.01245,56171044200
14-01-2022,0.000216,0.000201,-0.000547,56179424500
18-01-2022,-0.019631,-0.019647,-0.02222,55078949000
